Review,label
love app but reason phone gets hot using pretty sure dinky iphone not running calculations locally,0
app pretty good way better fake apps used chatgpt base but ton ads one also officiall also works well like,1
perfect implementation website ios look forward updates capabilities,1
almost perfect app charge ridiculous fee unlike gpt apps would perfect widget option home screen,1
app amazing but hate getting ideas everything gave flowery overly positive life always positive ask create something involved harm sexism isms,1
really looking forward macos version chatgpt app hope released soon,1
gonna shake foundation everything already know ai means human race get get left behind,0
would cool edit text option like web version,0
waiting long time official chatgpt app finally come waiting new updates pretty app thanks,1
perhaps but accessing app via ipad pro asked birthday but app provided monthly arrows reach age became time consuming no option could find directly enter date nor speak human directly relevantly chat feature,0
trying log way brings safari pages app cannot use keyboard appear opening page safari app causes error every single time don know wrong but seems like one people issues,0
really no problem app suggestion clear chats button,0
mobile app works well effective super excited use get updated info ai,1
chatgpt app game changer insightful responses vast knowledge base user friendly interface make invaluable companion highly recommended productivity knowledge expansion,1
many fake apps use gpt happy finally official app open ai,0
app nothing unless give privacy give phone number don see got approved thought apps required provide minimum functionality unless reader app existing content like ebook reader,0
verify email give not available openai services not available country help asap,0
app definitely amazing but updated since information need wrong though app great,1
official chatgpt app finally no longer need use slow web version chatgpt know nothing much talk,0
love app helps rough drafts gives accurate information helps think learn better,1
great chatgpt app handy however looks like app using lot ram phone process questions heated phone less mins usage would rather use mobile web version chatgpt instead app,0
glad finally made way app store convenient not laptop definitely still one best ai chat systems exist,1
love speech text feature feature missing chat plugins,0
going charging month expect better wait sometimes minutes app load,0
years ago idea seemed impossible time tech made real thank,1
app excellent but paid user appreciate could include plugin functionality like desktop version,1
hello blind need gpt image recognition eyes slow release gpt virtual volunteering please give access gpt use accessibility blind helping tool,0
much easier type dob find calender,0
let sign already account website but keeps saying use phone number sign account flagged not letting log already made account,0
network delay causes service keep requesting current chat blocked but no function revoke request new chat opened,0
much better faster browser thank open ai,1
excellent use haptic feedback good visual design dark mode clean ui companies phone ios but chatgpt app actually really well made,1
app significant change entire mobile eco system,1
ai help lot not expect much good seems like someone side computer telling answer,0
using chatgbt months excited app ai like knowledge world fingertips top rate problem solver pocket,1
used chatgpt time still blown away intricate grasp natural language app really performant well waiting,0
love native app chatgpt particularly appreciate haptic feedback wish easier start new chat perhaps swiping left right,1
always hard browsing iphone screen ipad waiting improvement,0
questions ask computer answer data set date ask questions recent things answer hardly ai much less helpful basic google search,0
app really well designed easy use haptics insanely good drawback phone gets hot lack optimization probably quick update fix,1
appears mobile app configured model use significantly fewer tokens generating response queries web vs mobile demonstrate clear dilution value paying plus members poor customer experience,0
thing would ask word character search equivalent ctrl f windows latex see frac etc but render app yet,0
perfect don want use website thanks fast release,1
ask questions want tried spanish worked,1
tried write something protected children schools abuse teachers said private policy like teachers attracted students not protected even said trying write something protective students offensive pedophiles app defends pedophiles don care calls maps,0
thanks openai team launching chatgpt ios combine chatgpt apple watch even convenient,0
please note sentences cropped app displayed different languages needs fixed,0
logging iphone max scrolls place says something like may provide inaccurate information screen freezes point anything continue login,0
return responsibility,0
basically simple lay clean basics love haptic brilliant performance usual great voice text feature even gibberish talking amazing,1
hope update features,1
much convenient opening gpt browser mobile,0
update tells us stuff came past,0
wow fast modifications one week not answer simple verifications give opinion way shape form let tells look google get microsoft already,0
works like magic lightning speed voice support option amazing love simply great,1
works great however minor issues lag whenever ai chatting stop button stop ai chatting,0
accidentally deleted account upon trying recover account told account reactivated already deleted used account chatgpt not violating rule multiple accounts truly messed needs fixed,0
removing browsing features defeats purpose understand content could violate things but removing paid customers wrong,0
app absolutely cracking found bugs yet everything works incredible,1
hello thanks hard work us iphone ios ipad ipados denied app could please make app compatible older versions ios ipados thanks,1
app fantastic bring playground phones possible make generic ipad version,1
cool app works like normal web based version but easier access better ui opinion overall cool,1
alittle slower website phone heat use iphone pro love,0
pro max started overheating literally minute opened started using app also modify old message sent conversation,0
wish browsing enabled but solid start,1
title says worse version web browsers version no ipad app screen zoomed black bars,0
best ai app ever like omg thing awesome put anything gives nice paragraphs awesome descriptive words one favorite apps ever especially need ideas short stories,1
upgraded plus version but no plugin functionality click test prompts error please resolve soon possible thank,0
wish macos version,0
title says good but frustrating not able use browse web plugins features,0
log but settings app indicates email missing tested iphone app using two separate accounts chat work application runs correctly ipad cannot locate link providing feedback app,0
share unless missing seem way share entire chat even copy entire text like web app plus default gpt duh,0
subjected fake chatgpt knockoffs trying steal ai fame but app great no ads super cool official chatgpt phone fake get,0
app ipad terrible support split screen wich important us student please fix design bad brilliant app thanks fixing problem next updates,0
service amazing impeccable but app specifically drains battery hour never seen anything else eat battery like app hopefully easy fix love actual service,0
glad app phone easier work website saved homescreen love chat gpt,0
use safari browser hope ex machine piece next decade,0
even access sample information,0
,1
single handily saved grade app got credits week using app would would recommend,0
app amazing use time work types professional letters highly recommend,1
sign failed something went wrong please make sure internet connection stable restart app try,0
progressive let someone paying service able use service without accepting ridiculous terms,0
would definitely purchase paid version like even though don use lot,0
rate stars improve text selection defaults selecting entire response bit annoying,0
love app much but entering prompt sometimes want write story don say story says inappropriate something say story,0
app fast offers good user experience however please allow light theme run independently not depending iphone system theme,1
lot fake ai apps true original ai app love wish years ago school,1
apps fake waiting make sure get one,0
waiting since november launch many sketchy apps filled app store lack official open ai app frustrating done swell job ui ux well worth wait complaint haptics heavy handed but turn excited future goes,0
great ui app responsive works ai however said openai employees may read ai conversations mobile,1
basically every time use app get message essentially unusable infuriating especially gpt plus subscriber giving two stars desktop version works great likely uninstall soon,0
following answer q long weekend th july falls monday year likely create long weekend many people vary depending specific work school schedule best confirm employer educational institution determine long weekend th july holiday,0
excited app finally but not developed ipad zoom screen fit but still little wonky wait capabilities ipad,0
great app however speak response would perfect use chatgpt speaking listening,1
actually really like app even looks cleaner desktop version but unfortunately not compatible ipad shows mobile view mode,0
know bots but let app without signing least give preview app know good not app might one misleading adds something not account chatgpt going sign sign hard confusing teens make sign like first name email password something simple like don want whole company knowing real name,0
would love see chatgpt updated include current information looking app includes til well,1
savior think work efficiency become higher higher,1
highly expected lifesaving app ios,0
nice app like design reason though using app causes iphone pro max overheat lose battery quickly,0
tried create account dozens times different times day different days week always get message signup currently unavailable please try later point releasing app requires account create,0
great chatgpt right ipad would love see supported splitview would extend ability productive,1
works well features like app type gets five stars,1
everyone figures app going blast top app store let see goes,1
missing plug features desktop mobile web version review chats used browser plugins but not use plugins app,0
app really helped but noticed one imperfection no bookmarks want save one gpt response need copy transfer notes would like save gpt response bookmarks thanks,0
problem verification u human done verification times still saying wrong not able verification chatgpt pls remove verification,0
reason giving stars but cannot come devastating roasts unlike ai but good anyway,1
app works ipad but small iphone version since optimized ipad would absolutely love see ipad release planned works,0
installed phone working right but go ipad app also installed but couldnt tap go app store see requires certain later version cant update ipad due software issues im stuck using phone version amazing app though,0
much like new app missing integration shortcuts app well edit message feature,0
works but drains battery fast really heats phone,0
functionality okay but needs finish work volume keypresses fixed far loud much louder orher app app volume configurable app ios settings,0
love chatgpt but ios device ipad pro ios app shows centered screen plus user also use browsing plugins hope change soon,0
took forever open ai finally release long needed mobile app optimized phones ipad app phone app without even filling whole screen leaving black bars fix please ipads,0
first time life email addresses not supported unable use app don supported email undefined supposed use work email odd hear rave reviews intelligent ai help center send even answer happening,0
well must say first version must wait many version use iphone but anyway good enough,1
update user feedback but excited seeing,1
overall chatgpt amazing provides glimpse personal ai assistance future bring,1
ideologically left cultural right get say anything negative democrats unless specifically ask repeatedly but jump chance criticize republicans even talking generally politics parties corrupt given treatment,0
overall great app but seeing one issue ipad landscape mode input box always overlap message last line bottom,0
works wall website haptics bit much but easy turn,0
gpt app ios fantastic pretty sure disappoint always delivers unless asking pizza,1
please add browser access soon,1
hi gives message asking program cf details request invalid,0
even better desktop interface ways great ui,1
spending number messages sent gpt limited account login verified changing phone number must use previous phone number,0
mins trying get animal facing direction hand controls don seem precise enough extremely annoying giving may try tomorrow,0
nice ui faster results im not sure but id rather copy one small piece text entire thing,0
absolutely incredible design like web version chatgpt using currently no bugs yet,1
press delete remove prompt history first time work delete second attempt yay persistence,0
maybe mobile platform but really wish app like chatgpt computer fix easy five star rating,0
spent two hours classic oops email already registered change password oops incorrect password try guess want discourage email sign force people use gmail facebook login collect free data lame,0
minute chatting phone gets hot fast great app otherwise but need fix else better using website no phone heat thus better battery life fix plz,0
finally made app world change,1
person often uses ipad handle work adaptation chatgpt ipad pro imperfect please launch app adapt screen proportion ipad pro soon possible thank,0
subscription plus choose new chat ios app choose gpt plus tab but chat andwers still version please help,1
higher level support chinese would even better,0
fantastic app but want functions use keywords awaken app ask questions,0
fyi may bug ipad version enter password next screen freezes tried deleting reinstalling app,0
clean layout however show chat thinking wait answer completed,0
helpful many ways use better gets,1
switch iphone se default text size able click continue button first screen bottom screen cut large text need add scroll bar,0
using chatgpt several months absolutely stunned capabilities boosted productivity much real mush,1
concerned phone number used purposes please remove requirement privacy,0
tried signing apple id says phone number used one two many times tried deleting old account still log support site offered bot find human support,0
expecting widget dislike app pleasure use fast glad living time era ai taking dream come true,1
verifying phone number says premium number let past verification number regular one mine years developers make another way verification know not one issue,0
editing better web but prefer select text directly hope guys make version ipad,1
mentioned app makes phone hot but apps don issue app optimized reduce battery damage,0
normal chatgpt month seems bit expensive gpt need free version,0
don need multiple paragraph looking quick answer,0
not need birthday phone number not using app changes constant attempts steal personal info companies keep asking don need ashamed,0
use app target audience research essential things know business,0
history function really not good hope add button like favorite highlight specific communication,0
chatgpt amazing app guys create design ipad since layout view iphone,1
deleted conversations chatgpt web seen ios app,0
hello guys timeline would app available ipad devices,0
behalf sure great app but cannot use set birthday incorrectly absolutely not let change even try make separate account silly design oversight think,0
first foremost official openai chatgpt ios app awesome many chatgpt apps really trying fleece users subscriptions openai giving free ignore clean app works well instead icons evaluating response copying text simply long tap brings options star plugins available subscribers yet great job,1
chatgpt gives longer response cuts screen see saying,0
beautifully designed simple well made app much better iphone browser chatgpt,1
slick interface but hide history better use web interface,0
prepare mind blown game changing capabilities chatgpt awe inspiring language model rewriting rules communication knowledge acquisition brace immersive experience like no,1
app solid don see option add plugins come later release,1
surprised apple let approval process since clearly violates policy requiring personal data ie phone number order register use app no logic whatsoever required use product,0
slick even features web app currently,1
tried resend verification error problem request stick months app given horrible frustrating new user registration experience ever app since iphone,0
loss words amazing push ai assistance also huge props devs utilizing haptic feedback engine iphone,1
beginning question monthly payment use bing instead going browser use plugins chatgpt requires sign every time,0
great wished static database,0
please add web access plugin feature gpt like website edition ios,1
system prompt instructions used app version gpt different standard web gpt app version much afraid state positions due different system prompt guess meet app store requirements don believe try app web,0
make request right side looks natural,0
functions provided still immature but goes well compared web gpt,1
able use chatgpt update telling region not available use bad exp definitely not issue region not supported since previous version work,0
great finally official app store filled predatory pricing models ripping ip however version causes pro heat significantly next volume buttons left,0
downloaded tried one question answer decent went second question president mexico good like moving dots indicating processing stayed like never returned back feel app took personal data name birth day nothing,0
not much else say please make support ipad natively instead zoomed iphone mode thanks,0
used app tell make illegal things would recommend anyone loves steal stuff,0
app helps get day completed much easier way thank openai,1
im impressed vibrating feature but phone gets really hot using app needs attention,1
chat gpt app works amazingly pulled previous threads created new ones super easily able accomplish everything via mobile,1
using black friday apple gift card buy chatgpt plus great deal,0
interface small makes feel poor,0
entire app scheme steal email phone number don understand else would need verified don like direction ai going give chance but not cost personal data,0
able use yet get past confirming email ensured email address correct not going junk email either please fix,1
helped lots situations especially use computer w chatgpt,1
hope compatible ipad ipad displayed screen size iphone dark around,0
nice meet chatgpt app store good thing offers convenient way face next generation ai good time,1
would love play but give phone number b app purchase option chatgpt plus but nowhere tell actually,0
something strange though sort feels like iphone screen gets real hot couple prompts,0
good see official app openai but literally mvp much needed functionality missing no ability browse interact previous chat sessions initiated web no ipad app etc hoping gets updated,0
downloaded try love openai chatgpt user interface,1
far better browser interface thanks openai,1
get used ipad interface,0
ai tell using gpt able find information without leave review,0
chat gpt instrumental research related new bellwether application recommend anyone looking compile large amounts data distill complex concepts execute,1
soon create account scam bot calling without ever giving phone number create account requires phone number but somehow already know guess got info installed app bloatware trash behavior viruses,0
looking forward official release time thank chatgpt team,1
great app replace chatgpt web access existing chatgpt plus subscription works account history synced microphone access cool ask questions verbally,1
finally official chatgpt app openai likely needed time develop app polished manner delivered app simple clean minimalist excited utilizing chatgpt even conveniently,1
good know first party support chatgpt go excited wait well worth,1
truly next level glad one first part,1
works would expect chat gpt mobile nice quick,1
app straight trash like chatgpt things days nerfed model point useless unhelpful but real reason im writing added browser extension day app magically gone f chat openai,0
really wish get use version ipad know maybe chatgpt hd wait try looking forward,0
app great overall but work well ipad timeline ipad version,0
exactly like one web but accessible due app,1
app seems solid really like tactile feedback chatgpt responds primary issue phone gets really warm use since first version app understand bugs whatnot ideally top priority performance bugfix otherwise ui app overall solid,1
desktop interface app ask,1
please function,1
found helpful please come back,1
logged microsoft login web settings says email missing subscription check status even though chatgptplus subscriber messages don work bc use,0
installed app super excited try asked phone number received fb phone linked mac number accounts no option change set change mobile account primary anything else joke,0
use app ot web version using vpn big issue live china using vpn connect chatgpt but big issue even using vpn keep something went wrong msg guys please found solution huge issue,0
looking forward release ipad version,1
ok app but don know use browser function version anybody else problem,0
shows missing email address log,0
professor found wanted police,0
works like web page simple quick however aware phone heating fast,0
appreciated puzzled bot long time take development useful find,1
identity tokens expired quickly stop making log every day,0
conversational skills impressive but app seems need frequent resetting due issues seems freeze,0
feel like pretty good but layout could user friendly,0
birthday today accidentally birthday telling entered todays date making day old using internet apparently use service bo way resubmit artificial intelligence able decipher day old human not signing,0
able talk chatgpt like talk siri apple watch make happen know whose gonna programming,0
completely free powerful pc version highly recommended,1
glad openai finally released ios app make using chat gpt lot easier faster,1
no midjourney not large language model like midjourney name organization developed chatgpt ios app enables users interact models like hand instance openal gpt model trained assist users variety tasks,0
message missing displayed use,0
overall simplest app use yet powerful brain underneath amazing whisper implementation,1
great app ai intelligent powerful people use accomplish many difficult tasks haptic feedback great,1
requiring mobile phone number create account elitist garbage excludes cannot afford one phone numbers don improve security old school ai verify user without phone number impressive,0
app works great enjoy something wrong though drains iphone pro max quickly running latest ios version released yesterday,0
no matter try model continues state chatgpt hypothetical update seem know exists training information september even select nothing seems changed exception paying model please advise devs,0
would great no distracting animation also app could dictate responses back,0
like but not compatible ipad yet,0
using save page add home thank openai providing app,1
would buy premium version but no monthly subscription kinda crazy love app though,0
give stars great ai doesnt let verify number computer broke but cant use thought id download ir iphone logged but says verify number but app ia crash wont let app another minute yes ive installed app multiple times dissapointing,0
absolutely junk verification system know verification correctly multiple times got consecutively harder wasted time no reason puzzles saying verification failed joke,0
asked chatgpt kind woman might good wife rather tell based agreed upon characteristics chatgpt chose lecture gender software engineers need go jail tired blatant agenda claiming ignorance call software engineers trash proof,0
please allow us edit previously entered text like site,0
honestly don think trust app reviews real anymore,0
users clearly tell app rushed lacks many quality life features offered web version would hold app much needed features like editing text addressed,0
best app app store know prompts ask unlocks new level skills,1
use write term paper however hard use due kind unstable server issue annoying,0
app truly incredible super easy sign help everything,1
thankfully released fed many fakes app store official app live,0
app great almost experience website however really frustrating use ipad fully support pro users use ai ipad help creative writings,0
finally chatgpt phone tablet don go website thanks openai,1
finally official app hopefully finally eliminate scam knockoffs app store,0
app store says need least but minimum age,0
please add text speech ios app option,0
context menu needlessly finicky make appear press press sometimes takes ten tries get show,0
assuming update but beta functions something use time stars,1
mobile app feels bit flat uninspiring underpowered good start though proprietary voice text nice feature,0
love app incorporates microphone prompts but needs read back responses even siri alexa let select voices,0
love using chatgpt create different bedtime stories kids every night,1
putting birthday chose correct year born pressed done changed birthday year cannot use app no matter awful first time experience not even going try registering new email,0
would love see ipad version supports slide split view,0
waiting chatgpt app finally available fast,1
log even though reset password authenticate using google password but think app phishing password app ben around years still no reviews think phishing app not chatgpt correction got working thru new gmail account looks like real deal,0
middle feel conversation hit hourly message limit annoyed please make don limit thank,0
unlimited possibilities easily used right pocket,0
gpt best performing llm currently available nice finally able access mobile via app,1
chatgpt user quite time utterly captivated remarkable abilities level sophistication showcases unreal,1
helped lot hope app helps others,1
use app computer spoon issues works great however mobile app trash keep getting time trying mins use way computer know app iphone yes wi fi works great please fix asap,0
email account missing cannot chat upgrade,0
know copy paste double tap holding last tap copy hooray live simple app,0
chartgpt launch version ipados looking forward,1
much faster plane chat gpt desktop hope stay way,1
app day age force scroll months years one time order get age gave violation tos let clear issue,0
downloaded app day used minutes made phone hot battery drained time month old iphone pro battery fine,0
current version designed iphone screen update support ipad size needed urgently,0
thought would substantial rumors would text voice function but not similar website version also looks like gpt supported free version product,0
phone gets hot using app close app keep phone away,0
pay plus access browsing plugins via search but not app makes tool useless data online model not useless,0
thank tech development everyone use easily ai needed,0
not bad,1
reason stopped giving option search bing,0
would convenient language learner,0
best software ever used life thanks openai creation truly much potential know use,1
present new launch looks forward functional updates future,1
please solve problem arabic speech appearing horizontally words appear line rest line disappears thank mighty effort,1
love official release put great work interface,1
search great product deserves great ui ux,1
far open ai first gpt app goes extremely impressed input output prompt execution sure come near future,1
great app need anything haptics really well done,1
looks pretty clean try,1
chat took bing search engine makes cost premium meaningless features offer,0
logging apple account new version cannot display plus subscription status,0
downloaded app tried sign but openai let sign work region wow multi million company still let us use app equally fairly managed build smart ai but still thinking,0
using app learning language hope help,1
response speed super fast but optimized well phone gets hot,0
works gpt rate limited requests per hour mentioned clearly app startup,0
desperately needs built screenshot function captures whole chat love haptic feedback makes feel like scifi movie,0
quick easy interface dumping google good,0
great understanding math problems school work learning new things getting ideas,1
official app openai liked right bat well designed ux perspective svelt no nonsense,1
really hate way make difficult copy paste text see hide history really frustrating app,0
extremely useful thank making foc experience,1
never signed but none email addresses work trying sign phone number already associated account,0
better google,1
app needs copy paste via standard gestures landscape mode iphone ipad search inside conversation text via standard ui,0
try sign apple get unsupported try sign email get sign not available right never used email address website fact never used website nice try,0
listened pod excited hear app finally,1
gpt pro user love wish gpt knew vivado verilog little better though,1
general app good but battery drain insane hour using lost battery besides phone gets extremely warm,0
instant reply really fast better web chatgpt,1
entertaining using app but within minutes iphone became hot third gen se alarmed heating short time deleted app,0
unreliable app freezes time despite paid subscriber don option use plug ins wish worked would awesome wish integrates better os version,0
clients floating around using api keys hopefully go away added security risk users,0
waiting time issue plus user but logged said free plan,0
great app wish option gpt responses read aloud back,1
use chatgpt nonstop brainstorming learning new skills coding ai collaboration dreams love haptic feedback app,1
seems app iphone not allow entering message not anything since fort entry browser works great love,1
nice quick wish app also compatible ipad,1
super quick via app interface huge fan but need full screen ipados version,0
overall app nice however please add plugins gpt available web version,1
initial version use without internet upgrade use must connect internet,0
really disappointed openai still opened program current data actual internet access version still limited deadline limit set training data,0
give prompts equations not listen asked write paragraph essay taylor swift wrote paragraph essay telling music written really overrated tool but takes time,0
tried signing but put birthday correctly froze get app give better review,0
phones gets hot using app seems like using many resources needs patched otherwise nice interface chatgpt,0
love speech text feature exactly missing thanks chatgpt team,1
waiting app awhile excited,1
overall functionality good plug ins chatgpt plus missing going released,0
since starting use mr gpt daily work productivity skyrocketed incredible ui incredible technology,1
account logs web browser fine but not app checked carefully realized scam app ai available people recently but app years appstore changed name app claim chatgpt careful everyone,0
please optimize interactive interface adapt ipad soon possible,1
tried using simple english words not detecting properly open ai improve also please give option responses speak assistant,0
missing beta features plus users,0
iphone app simple use works well put ipad app,1
love app but phone burning short period use offloading neural net end users lol kidding think,0
stupid ads useless no one wi ever check em,0
register use seems like stopped registering way use,0
excellent app but still miss dark mode feedback button,0
useful easy use but knows nothing things created september,0
thank making accessible app,1
finally dad jokes,1
chatgpt continues fun easy use ui team done great job porting ios,1
hello don even know app even like mainly ipad user therefore don even get message asked type phone number work work really yeah,0
email missing,0
says future,1
even try app without giving email phone number no reason would need,0
app convenient chat gpt but better ui adapts ipad,0
thanks swift update looking forward ipad version,1
don think app function yet find app maybe beta,0
want support split screen mode,0
tried set account upon entering birthdate app filled year go figure two month old young agree terms service no way correct entry wow even get right,0
phone voice support works great seems run smoothly,1
great service glad finally official app,1
trying create account not let says create due terms use done anything wrong yet not let create account guess ai cracked,0
please create something takes full advantage apples ipad not iphone,1
not pay app paid gpt plus week ago not yet gpt functionality app gpt plugins work pc still not entire waste money but not expect use app expecting gpt functionality would love able least message sort support but seems non exeistent maybe whole company run bots idk lol but don pay app not pay app,0
please not put ads paywalls subscriptions app perfect,0
passwords require numbers logging but app allowing type numbers,0
opens phone sized window center screen stet h full screen but touch keyboard stays not convenient,0
first app great but seems problems cf details request invalid,0
easy access quick get reply,0
would love use using voice input voice output,1
easy use fast response,1
literally feel phone start heat immediately opening app,0
unable get past disclaimer page verified phone number disclaimer page nothing click support none options pop relevant issue,0
get ipad version,0
simple yet intuitive,1
app next level love use whenever go,1
experience ok but better plugins browsing supported support ipad would much appreciated,1
even navigate past first screen,0
engaging chatgpt feels like managed corner elusive genius party app grasp context conversation starter leaving eagerly awaiting openai next move,0
truly best chatgpt experience speech text awesome ui message history search going chatgpt daily driver,1
helpful,1
finally app store,0
runs pretty hot iphone pro max feel heating use making api calls right,1
please add persian language improve specifically text decoration right left languages text appear correctly,0
app wonderful made life easier but please kindly asking make ipad version fullscreen would perfect many people want use app full screen enough space type things best regard open ai,1
good but screen rotate line not limited sometimes,1
birthdate field done poorly could not scroll enough get birthdate things locked advertently hit continue said young locked account cannot get back,0
right formatted iphone screen otherwise no complaints,0
better first create account verify website using app try app first time throws unhelpful error message email form not supported verify email step,0
incredible haptic design bring accessibility features app experience,1
problems app,0
awesome putting power directly users hand amazing thank openai,1
ios app excited take chatgpt wherever go,1
great start app paying user disappointed browsing disabled,0
nice,1
good chat gpt but something deffinately weird careful downloaded charge app right downloaded felt like really looking back,1
need information signing email not good enough seriously need phone number deleted app soon started asking information don need,0
actual experience app chatgpt not disappoint,1
app works great super smooth looks modern loved haptic feedbacks great work,1
works flawlessly highly recommend official application openai,1
quick smooth but device gets terribly hot using app,0
cant use browsing plugins even though work webui oddly enough pick existing chat somewhat works,1
took time ai create app but top notch,0
helpful thank openai greatest company change world believe,1
waiting months simple works awesome thanks openai team,1
responsiveness much better web amazed haptic feedback,1
future hands,1
good actually works sure problem api but still kind annoying,0
great simple clean fast app good companion website,1
better web based chatgpt integration graphics amazing,1
haptic feedback voice control new gpt ui seem engaging,1
chatgpt saved first day using times job,0
enter phone number says account deleted tried contacting support but no avail thankfully found viable alternative but still gets nerves,0
works great high quality responses,1
love fact chatgpt used exclusively students cheat essays,0
app really fast slick simple ui anyone understand,1
excited day waiting long time,1
love speed ui but hoping could use plugins already use every day desktop please add soon,0
unusable makes iphone pro max get hot within seconds using app others closed happen apps nor using chatgpt website,0
tried queries app quickly answered impressed,1
excellent tool get quick answers anything researching,1
awesome peek future wait see next,1
voice answer great,1
blown away first time used chatgpt but time found answers bad enough not useful,0
fastest way use gpt looove put lockscreen,1
says phone number already used no way delete accounts associated phone number,0
no reason need birthday phone email address app not bank account not applying job point don accept voip numbers talk hypocritical every use voip trusted data,0
love asking gbt simple questions complex ones revolutionary,1
stars worth haptic feedback alone thanks bringing chatgpt ios,1
love chatgpt indictment app every time use app minute pro gets not warm but hot happen use safari happy change review corrected,0
honestly organized web search done chat bot nothing honestly don see fuss,0
seem support plus beta features yet,0
definitely one marvelous inventions century groundbreaking unprecedented,1
thanks developers finally acceptable ipad implementation,1
need provide full name birthday link email phone number easily link whatever type chat name hard pass,0
app info current info current sept get general info but nothing data stats related date,0
far amazing power desktop app goodbye google search hey openai get widget,1
openai team great job bringing chatgpt ios particularly love haptic feedback text generated,1
revolutionary tech decades packages easy use app perfect great see,1
finally waiting,1
don like free trial app lot apps ai thing wish become unique change app no free trial make users don pay everything app,0
thank full version ipad,1
add multimodal capabilities access history easy gpt model chat defaults gpt needs fixing ability adjust font size accessibility features better sharing text exporting options across apps thanks wonderful app,1
managed get app chinese not possible download,0
not need description see love app much create stories also found roleplay treat like best friend play games ex finish lyrics ai friend anything download immediately,1
pay monthly subscription would expect native ipad app well phone,0
great would love see useful plugins added later,1
finally openai launch official chatgpt app thank great work,1
faced one issue iphone overheating inside app,0
password enter issue,0
please improve,1
app great answering questions,1
finally chatgpt ios app please optimize ipad take advantage large display,0
app gets stuck warning page chatgpt may provide accurate information don share sensitive etc already using desktop browser,0
hello hiring interns summer would love connect discuss,1
never used ai like powerful,1
found lot people like purchase gpt plus no access but free version no customer service but bot q dollars thrown away,0
well built haptic feedback great touch really nice official app,1
using chatgpt phone app noticed named stupid chatgpt named gpt don know kind joke but definitely not expect worldwide company,0
useful efficient but power consumption fast fever serious,0
powerful but need special adaptation ipad ui not full screen,0
app seem collect way much personal information would need users phone numbers create account deleted app instantly,0
making world better place,1
app ipad uses screen extremely annoying use please fix gigantic bug optimize ipad text size bigger app actually uses entire screen,0
helpful much quicker web searches,1
server cannot connect,0
phone suddenness heated seconds using application,0
ui clever ux feels like future search haptic feedback simultaneously feels fortuitous superfluous,0
like chat gpt app instead website no chat gpt nock offs,0
app amazing works well thank creating app,1
thought mad kept resetting password discover way app handles authentication via email registration work not using google apple account access worthless app,0
first review app excellent love voice integration great work team,1
not sure happened using play around occasionally work blocked order fix bot said need email someone but impossible get hold anyone,0
helps many things glad openai put app store,1
app bussin helps prompts find new ideas story write google,1
overall good app,1
happy affiliated apple finally get original chatgpt,1
give us app icon themes,0
seems first evaluation application want reward,0
utilize alpha beta features within app use mobile version instead,0
great but web browsing plugins working app currently,0
please fix issue let languages,0
historical dialogue deleted name historical dialogue changed,0
time released app looks good,1
name,1
internet based idea need share information freely corporations running technology implement many methods censorship strongly advise using one ai chat models not contain censorship,0
chatgpt amazing but app not allow plugins incredibly frustrating,0
love see beta opt access plugins browsing,1
month seems beat excessive not going forward,0
quick clean design,1
first one reviewing lol favorite app far powerful assistance,1
thanks bringing chatgpt ios platform keen see ipad version upcoming development full capacity plugins,1
iphone gets hot makes strange sound speaker use application,1
need functionality selecting dialogue branches mobile app like web app,0
waiting,0
release day app missing features chatgpt web app editable prompts plugin support update review app continues improve update,0
happy official version released,1
seem option choose plugins browsing app,0
version less less,0
greatly amazing moment official coming,1
using iphone pro max running ios try reinstall use screen freezes soon opens,0
hope message finds well would like express gratitude developing openai ios application undoubtedly made significant impact productivity become essential tool daily routine appreciate hard work dedication team put creating powerful innovative application openai ios application already impressive would like provide constructive feedback enhance usability user experience suggestions aim refine application make even valuable users like improved performance responsiveness occasionally noticed minor delays lag interacting application enhancing performance responsiveness would greatly improve overall user experience enhanced offline capabilities ability use openai ios application offline would highly beneficial especially situations internet connection not available expanding offline capabilities would make application reliable versatile voice input output introducing voice input output features would game changer users prefer hands free interaction application addition would provide convenience accessibility particularly situations typing not feasible customizable interface offering customization options application interface would allow users personalize experience features like theme selection font sizes layout customization would greatly enhance user satisfaction cater individual preferences advanced collaboration features someone frequently collaborates projects ability easily share collaborate within openai ios application would incredibly valuable features real time collaboration shared document editing version control would enhance teamwork productivity comprehensive documentation tutorials providing comprehensive documentation tutorials examples within application would greatly assist users understanding utilizing full potential clear concise explanations along practical use cases would empower users make application capabilities enhanced privacy data security given sensitivity information shared processed within application reinforcing privacy measures data security would instill trust user base transparent privacy policies data encryption user controlled data management options would contribute secure trustworthy environment hope find suggestions helpful improving openai ios application thank hard work developing remarkable tool look forward seeing application evolves continues empower users like,1
